جنسیت,سهمیه,شهر,رتبه کشوری,رتبه در سهمیه,نوع بذیرش,دانشگاه,رشته
زن,3,شاهرود,20716,6010, پردیس نسیبه تهران  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش زیست شناسی 
زن,3,در‌گز,20761,6020, پردیس شهید هاشمی نژاد مشهد  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,3,بندر کنگ و چارک,20785,6028, مناطق محروم, دانشگاه علوم پزشکی بندر عباس  ,پزشکی 
زن,3,فیروزآباد,20806,6038, اهواز  -  فرهنگیان, دانشگاه علوم پزشکی جندی شاپور,بهداشت مدارس 
مرد,3,بم,20832,6048, مناطق محروم, دانشگاه علوم پزشکی کرمان  ,پزشکی 
مرد,3,عباس آباد,20832,6048,  روزانه, دانشگاه علوم پزشکی مشهد  ,تکنولوژی اتاق عمل 
مرد,3,تایباد,20832,6048,  روزانه, دانشگاه علوم پزشکی مشهد  ,پرستاری 
زن,3,لردگان,20856,6056,  روزانه, دانشگاه علوم پزشکی شهرکرد  ,پرستاری 
زن,3,مرودشت,20856,6056,  روزانه, دانشگاه علوم پزشکی شیراز  ,پرستاری 
زن,3,خنج,20856,6056, ساری  -  روزانه, دانشگاه علوم پزشکی مازندران ,پرستاری 
زن,3,شهرکرد,20856,6056, روزانه, دانشگاه علوم پزشکی شهرکرد  ,پرستاری 
مرد,3,شوشتر,20879,6065, پردیس شهید باهنر اراک  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش علوم تجربی 
مرد,3,نقده,20879,6065,  روزانه, دانشگاه علوم پزشکی تبریز ,بهداشت عمومی 
مرد,3,دیواندره,20879,6065,  روزانه, دانشگاه علوم پزشکی زنجان  ,پرستاری 
زن,3,تنکابن,20879,6065, پردیس فاطمه الزهرا ساری  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,3,آمل,20879,6065, ساری  -  روزانه, دانشگاه علوم پزشکی مازندران ,علوم آزمایشگاهی 
زن,3,تربت جام,20903,6075,  روزانه, دانشکده علوم پزشکی نیشابور  ,پرستاری 
مرد,3,شوش دانیال,20929,6084, پردیس شهید چمران   -  فرهنگیان, دانشگاه فرهنگیان ,آموزش کار و فناوری 
زن,3,دره شهر,20950,6091,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,پرستاری 
زن,3,الشتر,20968,6098, پردیس ایت اله کمالوند خرم آباد  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,3,ازنا,20989,6105, خرم آباد  -  روزانه, دانشگاه علوم پزشکی لرستان ,پرستاری 
زن,3,پلدشت,20989,6105,  روزانه, دانشگاه علوم پزشکی ارومیه  ,تکنولوژی پرتوشناسی 
زن,3,سقز,21010,6110, سنندج  -  روزانه, دانشگاه علوم پزشکی کردستان ,پرستاری 
مرد,3,بیرجند,21010,6110, روزانه, دانشگاه علوم پزشکی بیرجند ,پرستاری 
مرد,3,نورآباد ممسنی,21036,6115,  روزانه, دانشگاه علوم پزشکی یاسوج  ,پرستاری 
زن,3,سراوان,21066,6125, مناطق محروم, دانشگاه علوم پزشکی زاهدان  ,پزشکی 
مرد,3,ایرانشهر,21066,6125, مناطق محروم, دانشگاه علوم پزشکی زابل  ,داروسازی 
زن,3,رودان,21091,6134,  روزانه, دانشگاه علوم پزشکی بندر عباس  ,مامایی 
مرد,3,گنبد,21091,6134,گرگان  -  روزانه, دانشگاه علوم پزشکی گلستان ,پرستاری 
زن,3,کرج,21091,6134,  روزانه, دانشگاه علوم پزشکی کرج  ,تکنولوژی اتاق عمل 
مرد,3,نقده,21110,6140,  روزانه, دانشگاه علوم پزشکی ارومیه  ,علوم آزمایشگاهی 
زن,3,داراب,21110,6140,  روزانه, دانشگاه علوم پزشکی کرمان  ,تکنولوژی پرتوشناسی 
زن,3,پلدختر,21131,6145, اهواز  -  فرهنگیان, دانشگاه علوم پزشکی جندی شاپور,بهداشت مدارس 
مرد,3,اصفهان,21169,6159, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی اصفهان  ,پرستاری 
مرد,3,سمنان,21169,6159,  روزانه, دانشگاه علوم پزشکی سمنان  ,پرستاری 
مرد,3,شبستر,21169,6159,  روزانه, دانشگاه علوم پزشکی تبریز ,پرستاری 
زن,3,مامونیه / زرندیه,21183,6166,  روزانه, دانشگاه علوم پزشکی اراک  ,علوم تغذیه 
زن,3,سلماس,21183,6166,  فرهنگیان, دانشگاه علوم پزشکی ارومیه  ,بهداشت مدارس 
مرد,3,بانه,21198,6171, سنندج  -  روزانه, دانشگاه علوم پزشکی کردستان ,پرستاری 
زن,3,تکاب,21243,6183, پردیس علامه طباطبائی ارومیه  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,3,سرپل ذهاب,21243,6183,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,پرستاری 
زن,3,خدابنده,21243,6183,  روزانه, دانشگاه علوم پزشکی زنجان  ,مامایی 
زن,3,کوهدشت,21285,6196,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,پرستاری 
مرد,3,خدابنده,21311,6204,  روزانه, دانشگاه علوم پزشکی زنجان  ,پرستاری 
زن,3,تهران,21311,6204, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شهید بهشتی  ,تکنولوژی اتاق عمل 
مرد,3,سراوان,21311,6204, مناطق محروم, دانشگاه علوم پزشکی زاهدان  ,پزشکی 
زن,3,دورود,21311,6204, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شهید بهشتی  ,تکنولوژی اتاق عمل 
مرد,3,قرچک,21311,6204,  روزانه, دانشگاه علوم پزشکی تهران  ,پرستاری 
مرد,3,امیدیه,21339,6215,  دانشگاه آزاد, دانشگاه آزاد اسلامی واحد شوشتر ,دکتری عمومی دامپزشکی 
زن,3,بندرامام خمینی,21339,6215,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,تکنولوژی اتاق عمل 
مرد,3,سقز,21339,6215,  روزانه, دانشگاه علوم پزشکی بندر عباس  ,تکنولوژی پرتوشناسی 
مرد,3,خورموج,21372,6227, پردیس شهید رجایی  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش شیمی 
زن,3,اسفراین,21372,6227,  روزانه, دانشگاه علوم پزشکی مشهد  ,تکنولوژی اتاق عمل 
زن,3,کوهدشت,21418,6242, خرم آباد  -  روزانه, دانشگاه علوم پزشکی لرستان ,پرستاری 
مرد,3,بستک,21433,6246, مناطق محروم, دانشگاه علوم پزشکی بندر عباس  ,پزشکی 
زن,3,ماه شهر,21449,6252, اهواز  -  روزانه, دانشگاه علوم پزشکی جندی شاپور,پرستاری 
زن,3,فسا,21468,6261,  روزانه, دانشگاه علوم پزشکی شیراز  ,علوم آزمایشگاهی 
زن,3,قزوین,21468,6261,  روزانه, دانشگاه علوم پزشکی تبریز ,تکنولوژی اتاق عمل 
زن,3,کنگاور,21492,6271,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,پرستاری 
مرد,3,فومن,21514,6282, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی زاهدان  ,شنوایی شناسی 
مرد,3,قروه,21514,6282, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی همدان  ,پرستاری 
زن,3,اسلام آبادغرب,21514,6282,  فرهنگیان, دانشگاه علوم پزشکی ایلام  ,بهداشت مدارس 
مرد,3,زاهدان,21514,6282, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی زاهدان ,شنوایی شناسی 
زن,3,برازجان,21514,6282, پردیس بنت الهدی صدر بوشهر  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,3,قرچک,21562,6299,  روزانه, دانشگاه علوم پزشکی شهید بهشتی  ,پرستاری 
زن,3,اهواز,21585,6307, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شهید بهشتی  ,کاردرمانی 
مرد,3,بوکان,21608,6316, سنندج  -  روزانه, دانشگاه علوم پزشکی کردستان ,پرستاری 
زن,3,دره شهر,21608,6316,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,پرستاری 
زن,3,بم,21608,6316, مناطق محروم, دانشگاه علوم پزشکی کرمان  ,پزشکی 
مرد,3,خرم آباد,21608,6316, پردیس علامه طباطبائی خرم آباد  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,3,سقز,21608,6316, سنندج  -  روزانه, دانشگاه علوم پزشکی کردستان ,پرستاری 
مرد,3,اشنویه,21634,6326,  روزانه, دانشگاه علوم پزشکی ارومیه  ,پرستاری 
زن,3,بافت,21634,6326, مناطق محروم, دانشگاه علوم پزشکی کرمان  ,پزشکی 
مرد,3,لامرد,21657,6333, مناطق محروم, دانشگاه علوم پزشکی بندر عباس  ,پزشکی 
مرد,3,زنجان,21703,6344, روزانه, دانشگاه علوم پزشکی زنجان  ,تکنولوژی پرتوشناسی 
زن,3,نورآباد,21703,6344,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,تکنولوژی پزشکی هسته ای 
مرد,3,سراوان,21703,6344, مناطق محروم, دانشگاه علوم پزشکی زاهدان  ,پزشکی 
زن,3,آستارا,21703,6344, رشت  - پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی گیلان ,پرستاری 
زن,3,گتوند,21730,6353, پردیس فاطمه الزهرا  اهواز  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,3,عجب شیر,21730,6353,  روزانه, دانشکده علوم پزشکی مراغه  ,پرستاری 
زن,3,الیگودرز,21751,6363, پردیس فاطمه الزهرا  اصفهان  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش علوم تجربی 
زن,3,تهران,21774,6375, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شهید بهشتی  ,علوم تغذیه 
مرد,3,اردکان,21774,6375,  روزانه, دانشگاه علوم پزشکی یزد ,پرستاری 
مرد,3,میانه,21774,6375,  روزانه, دانشگاه علوم پزشکی زنجان  ,تکنولوژی پرتوشناسی 
مرد,3,سقز,21796,6383, سنندج  -  روزانه, دانشگاه علوم پزشکی کردستان ,پرستاری 
مرد,3,گنبد,21818,6391, ساری  -  روزانه, دانشگاه علوم پزشکی مازندران ,کاردرمانی 
زن,3,رومشکان,21841,6399, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شهید بهشتی  ,پرستاری 
زن,3,نقاب سبزوار,21841,6399, پردیس امام جعفر صادق بجنورد  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,3,اسدآباد,21841,6399,  روزانه, دانشگاه علوم پزشکی همدان  ,پرستاری 
زن,3,بوکان,21863,6407,  فرهنگیان, دانشگاه علوم پزشکی ارومیه  ,بهداشت مدارس 
مرد,3,تکاب,21900,6419, پردیس شهید رجایی  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,3,اصفهان,21900,6419, روزانه, دانشگاه علوم پزشکی اصفهان  ,ساخت پروتز های دندانی 
زن,3,سیب و سوران,21922,6425, مناطق محروم, دانشگاه علوم پزشکی زابل  ,داروسازی 
زن,3,دزفول,21969,6438, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شهید بهشتی  ,پرستاری 
مرد,3,ایرانشهر,21988,6445, مناطق محروم, دانشگاه علوم پزشکی زاهدان  ,دندانپزشکی 
مرد,3,گچساران,22011,6455, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی ایرانشهر  ,پرستاری 
زن,3,الشتر,22040,6466,  روزانه, دانشگاه علوم پزشکی ارتش جمهوری اسلامی ایران  ,پرستاری 
زن,3,کبودرآهنگ,22040,6466,  روزانه, دانشگاه علوم پزشکی همدان  ,پرستاری 
مرد,3,گچساران,22040,6466, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی اصفهان  ,پرستاری 
مرد,3,طبس,22040,6466,  روزانه, دانشگاه علوم پزشکی یزد ,پرستاری 
زن,3,ایلام,22066,6479, پردیس امام جعفر صادق ایلام  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,3,مرودشت,22066,6479,  روزانه, دانشگاه علوم پزشکی شیراز  ,پرستاری 
مرد,3,مرودشت,22066,6479,  روزانه, دانشگاه علوم پزشکی یاسوج  ,تکنولوژی پرتوشناسی 
مرد,3,بویر احمد(یاسوج),22066,6479, روزانه, دانشگاه علوم پزشکی یاسوج  ,تکنولوژی پرتوشناسی 
زن,3,خرم‌بید,22066,6479,  روزانه, دانشگاه علوم پزشکی شیراز  ,کاردرمانی 
